name,category,image,label,price,rating,description,stock,sold_stok,discount,created_at
July / Ruby,birthstone_mini,charms/birthstone_mini/silver_july_ruby_mini.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Mini Birthsone Charm Silver & Gold - Charm/Pendat Batu Kelahiran Sparklore (Waterproof, Anti karat & Anti Menghitam)
Bahan : Silver : Titanium & Zircon Stone Gold : Titanium with 18k Gold Plated & Zircon 
Ukuran Produk : 0.5mm x 0.5mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran mini/ mini birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
August / Peridot,birthstone_mini,charms/birthstone_mini/silver_august_peridot_mini.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Mini Birthsone Charm Silver & Gold - Charm/Pendat Batu Kelahiran Sparklore (Waterproof, Anti karat & Anti Menghitam)
Bahan : Silver : Titanium & Zircon Stone Gold : Titanium with 18k Gold Plated & Zircon 
Ukuran Produk : 0.5mm x 0.5mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran mini/ mini birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
September / Blue Sapphire,birthstone_mini,charms/birthstone_mini/silver_september_blue_sapphire_mini.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Mini Birthsone Charm Silver & Gold - Charm/Pendat Batu Kelahiran Sparklore (Waterproof, Anti karat & Anti Menghitam)
Bahan : Silver : Titanium & Zircon Stone Gold : Titanium with 18k Gold Plated & Zircon 
Ukuran Produk : 0.5mm x 0.5mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran mini/ mini birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
October / Tourmaline,birthstone_mini,charms/birthstone_mini/silver_october_tourmaline_mini.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Mini Birthsone Charm Silver & Gold - Charm/Pendat Batu Kelahiran Sparklore (Waterproof, Anti karat & Anti Menghitam)
Bahan : Silver : Titanium & Zircon Stone Gold : Titanium with 18k Gold Plated & Zircon 
Ukuran Produk : 0.5mm x 0.5mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran mini/ mini birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
November / Citrine,birthstone_mini,charms/birthstone_mini/silver_november_citrine_mini.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Mini Birthsone Charm Silver & Gold - Charm/Pendat Batu Kelahiran Sparklore (Waterproof, Anti karat & Anti Menghitam)
Bahan : Silver : Titanium & Zircon Stone Gold : Titanium with 18k Gold Plated & Zircon 
Ukuran Produk : 0.5mm x 0.5mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran mini/ mini birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
December / Blue Topaz,birthstone_mini,charms/birthstone_mini/silver_december_blue_topaz_mini.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Mini Birthsone Charm Silver & Gold - Charm/Pendat Batu Kelahiran Sparklore (Waterproof, Anti karat & Anti Menghitam)
Bahan : Silver : Titanium & Zircon Stone Gold : Titanium with 18k Gold Plated & Zircon 
Ukuran Produk : 0.5mm x 0.5mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran mini/ mini birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
January / Garnet,birthstone,charms/birthstone/gold_january_garnet.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
February / Amethyst,birthstone,charms/birthstone/gold_february_amethyst.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
March / Aquamarine,birthstone,charms/birthstone/gold_march_aquamarine.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
April / White Topaz,birthstone,charms/birthstone/gold_april_white_topaz.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
May / Green Onyx,birthstone,charms/birthstone/gold_may_green_onyx.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
June / Moonstone,birthstone,charms/birthstone/gold_june_moonstone.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
July / Ruby,birthstone,charms/birthstone/gold_july_ruby.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
August / Peridot,birthstone,charms/birthstone/gold_august_peridot.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
September / Blue Sapphire,birthstone,charms/birthstone/gold_september_blue_sapphire.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
October / White Opal,birthstone,charms/birthstone/gold_october_white_opal.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
November / Citrine,birthstone,charms/birthstone/gold_november_citrine.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
December / Blue Topaz,birthstone,charms/birthstone/gold_december_blue_topaz.png,gold,"69,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Gold - Charm/Pendat Batu Kelahiran Warna Emas Sparklore 
Bahan : Titanium with 18k Gold Plated (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat dan dilapisi emas 18k. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan lapisan emas dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam - Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
January / Garnet,birthstone,charms/birthstone/silver_january_garnet.png,silver,"59,000.00",4.5,"[Detail Produk] 
Nama Produk : Sparklore Birthsone Charm Silver - Charm/Pendat Batu Kelahiran Warna Silver Sparklore 
Bahan : Titanium (Waterproof, Anti karat & Anti Menghitam) 
Ukuran Produk : 9 mm x 7.3 mm 

Tingkatkan gaya Anda dengan pesona batu kelahiran / birthstone Sparklore yang elegan ini, dibuat dari titanium anti karat. Aman untuk kulit sensitif, bebas alergi, dan nyaman digunakan sehari-hari tanpa risiko iritasi. Dirancang untuk bertahan lama, tahan air, anti karat, dan tetap berkilau indah, menjadikannya aksesori yang sempurna untuk dipakai sehari-hari atau dipadukan dengan gaya apa pun. Dapat digunakan atau dipakai untuk berbagai macam aksesoris. 

[Perawatan Produk] 
1. Penyimpanan : Simpan di tempat yang kering, dan lembut untuk menghindari goresan. 
2. Perawatan : Kurangi atau hindari terkena parfum, lotion dan zat kimia lainnya supaya menjaga ketahanan dari waktu ke waktu. 

Why Sparklore? 
- Menggunakan bahan 100% Stainless Steel & Titanium 
- Tidak berkarat dan tidak menghitam 
- Aman untuk kulit sensitif atau alergi 
- Tidak meninggalkan bekas hijau di tangan 
- Cocok dipakai sehari-hari, termasuk saat terkena air 
- Warna tahan lama dan tidak mudah pudar",25,0,0,
